file,aHPC,Caudate,NAcc,VTASN
ISC_sub-experimental004sub-experimental034_task-magictrickwatching_z.nii.gz,0.00217336,0.0107304,0.00372649,0.0333463
ISC_sub-experimental004sub-experimental036_task-magictrickwatching_z.nii.gz,0.00766083,0.0122805,0.016255,0.039973
ISC_sub-experimental004sub-experimental038_task-magictrickwatching_z.nii.gz,0.021169,0.0138047,-0.00873931,-0.00631365
ISC_sub-experimental004sub-experimental040_task-magictrickwatching_z.nii.gz,0.0398254,0.0284825,0.0418712,-0.00670992
ISC_sub-experimental004sub-experimental042_task-magictrickwatching_z.nii.gz,-0.00761101,0.00682392,-0.0259955,0.00398086
ISC_sub-experimental004sub-experimental044_task-magictrickwatching_z.nii.gz,-0.00896733,0.0126439,0.0165559,-0.00653416
ISC_sub-experimental004sub-experimental046_task-magictrickwatching_z.nii.gz,0.0141809,0.0184093,0.00417633,0.00202103
ISC_sub-experimental004sub-experimental048_task-magictrickwatching_z.nii.gz,0.0114017,0.01978,0.0240842,-0.022439
ISC_sub-experimental004sub-experimental050_task-magictrickwatching_z.nii.gz,0.00460838,0.0126972,0.029514,0.00606246
ISC_sub-experimental005sub-experimental006_task-magictrickwatching_z.nii.gz,0.0123941,0.013229,0.0426784,-0.00295612
ISC_sub-experimental005sub-experimental008_task-magictrickwatching_z.nii.gz,0.0125528,0.041262,0.00923024,0.0216493
ISC_sub-experimental005sub-experimental010_task-magictrickwatching_z.nii.gz,0.010346,0.00943663,0.00138012,0.0117168
ISC_sub-experimental005sub-experimental012_task-magictrickwatching_z.nii.gz,0.0131502,0.0250761,0.0603858,-0.00374092
ISC_sub-experimental005sub-experimental014_task-magictrickwatching_z.nii.gz,0.00583271,0.0403529,0.0105108,0.00199998
ISC_sub-experimental005sub-experimental016_task-magictrickwatching_z.nii.gz,-0.00679581,0.00705167,0.0150041,0.00134078
ISC_sub-experimental005sub-experimental018_task-magictrickwatching_z.nii.gz,0.00367632,0.0329412,-0.0273353,0.033212
ISC_sub-experimental005sub-experimental020_task-magictrickwatching_z.nii.gz,0.00319083,0.0231344,0.0441547,0.0220648
ISC_sub-experimental005sub-experimental022_task-magictrickwatching_z.nii.gz,0.00603111,0.0180435,-0.00770071,0.0151945
ISC_sub-experimental005sub-experimental024_task-magictrickwatching_z.nii.gz,0.0370303,0.0291249,0.0314567,-0.00397867
ISC_sub-experimental005sub-experimental026_task-magictrickwatching_z.nii.gz,0.0148227,0.0374054,0.0434667,-0.00224913
ISC_sub-experimental005sub-experimental028_task-magictrickwatching_z.nii.gz,-0.00639666,0.0134474,0.0378827,0.00615097
ISC_sub-experimental005sub-experimental030_task-magictrickwatching_z.nii.gz,0.000842141,0.0318576,0.0102206,0.00174361
ISC_sub-experimental005sub-experimental032_task-magictrickwatching_z.nii.gz,0.00584891,0.018457,0.0261656,0.0195141
ISC_sub-experimental005sub-experimental034_task-magictrickwatching_z.nii.gz,0.0246057,0.0298746,0.0130521,-0.00205523
ISC_sub-experimental005sub-experimental036_task-magictrickwatching_z.nii.gz,-0.0041754,0.0473599,0.00510856,0.00191753
ISC_sub-experimental005sub-experimental038_task-magictrickwatching_z.nii.gz,0.00617441,0.0323222,0.0400204,0.0103047
ISC_sub-experimental005sub-experimental040_task-magictrickwatching_z.nii.gz,0.00770902,0.0200351,0.0117464,-0.000383297
ISC_sub-experimental005sub-experimental042_task-magictrickwatching_z.nii.gz,0.0221278,0.0293879,-0.0104425,0.0130447
ISC_sub-experimental005sub-experimental044_task-magictrickwatching_z.nii.gz,0.0110382,0.021635,0.0133122,-0.0205325
ISC_sub-experimental005sub-experimental046_task-magictrickwatching_z.nii.gz,0.00477368,0.0170452,0.0114949,5.29669e-05
ISC_sub-experimental005sub-experimental048_task-magictrickwatching_z.nii.gz,0.00756989,0.0337705,0.0183657,-0.0219483
ISC_sub-experimental005sub-experimental050_task-magictrickwatching_z.nii.gz,0.00288467,0.0251264,0.0232246,-0.00981036
ISC_sub-experimental006sub-experimental008_task-magictrickwatching_z.nii.gz,-0.0022726,0.00604971,0.0134085,0.0242908
ISC_sub-experimental006sub-experimental010_task-magictrickwatching_z.nii.gz,-0.0080928,0.0155349,-0.00975319,-0.00311587
ISC_sub-experimental006sub-experimental012_task-magictrickwatching_z.nii.gz,0.0230251,0.0125164,0.0222848,-0.0162355
ISC_sub-experimental006sub-experimental014_task-magictrickwatching_z.nii.gz,-0.0143206,0.00658448,-0.00019503,-0.00164461
ISC_sub-experimental006sub-experimental016_task-magictrickwatching_z.nii.gz,0.0120289,0.004949,-0.0110038,0.0139759
ISC_sub-experimental006sub-experimental018_task-magictrickwatching_z.nii.gz,0.00449858,0.0106849,-0.0252143,-0.00699364
ISC_sub-experimental006sub-experimental020_task-magictrickwatching_z.nii.gz,0.00592826,-0.0010514,0.0105408,-0.0106013
ISC_sub-experimental006sub-experimental022_task-magictrickwatching_z.nii.gz,-0.0112879,0.0110248,0.0158403,0.00958239
ISC_sub-experimental006sub-experimental024_task-magictrickwatching_z.nii.gz,0.0111712,-0.00862139,-0.0207661,0.0136881
ISC_sub-experimental006sub-experimental026_task-magictrickwatching_z.nii.gz,-0.0164591,0.0138043,0.0250965,0.00690274
ISC_sub-experimental006sub-experimental028_task-magictrickwatching_z.nii.gz,0.0106401,0.0130808,-0.00938915,0.000831381
ISC_sub-experimental006sub-experimental030_task-magictrickwatching_z.nii.gz,-0.0104189,-0.000227235,0.0163819,0.00659012
ISC_sub-experimental006sub-experimental032_task-magictrickwatching_z.nii.gz,0.00101672,0.000877853,-0.0190578,-0.0175753
ISC_sub-experimental006sub-experimental034_task-magictrickwatching_z.nii.gz,0.00162764,0.0161857,0.00274186,0.00924592
ISC_sub-experimental006sub-experimental036_task-magictrickwatching_z.nii.gz,0.015768,0.0236989,-0.0224035,0.00425216
ISC_sub-experimental006sub-experimental038_task-magictrickwatching_z.nii.gz,-0.000239645,0.00972864,-0.00707212,0.00239284
ISC_sub-experimental006sub-experimental040_task-magictrickwatching_z.nii.gz,0.0218682,0.00905218,0.0397093,-0.00423813
ISC_sub-experimental006sub-experimental042_task-magictrickwatching_z.nii.gz,-0.00566694,0.0164048,-0.00644384,0.0135958
ISC_sub-experimental006sub-experimental044_task-magictrickwatching_z.nii.gz,-0.00920128,0.0256157,0.0120729,0.0163868
ISC_sub-experimental006sub-experimental046_task-magictrickwatching_z.nii.gz,0.0279738,0.00712414,-0.0195231,0.0186695
ISC_sub-experimental006sub-experimental048_task-magictrickwatching_z.nii.gz,0.0261924,0.0178721,-0.0163185,-0.0208191
ISC_sub-experimental006sub-experimental050_task-magictrickwatching_z.nii.gz,0.023014,0.0298756,-0.0112304,0.0167783
ISC_sub-experimental008sub-experimental010_task-magictrickwatching_z.nii.gz,0.018198,0.0142818,-0.00440133,0.0155479
ISC_sub-experimental008sub-experimental012_task-magictrickwatching_z.nii.gz,-0.000232504,0.0212393,0.0158808,0.00220423
ISC_sub-experimental008sub-experimental014_task-magictrickwatching_z.nii.gz,-0.00656834,0.0369127,0.00483285,-0.0111373
ISC_sub-experimental008sub-experimental016_task-magictrickwatching_z.nii.gz,0.0013942,0.0124215,0.0123001,0.0119776
ISC_sub-experimental008sub-experimental018_task-magictrickwatching_z.nii.gz,-0.00174472,0.0179548,-0.0134128,0.0196861
ISC_sub-experimental008sub-experimental020_task-magictrickwatching_z.nii.gz,-0.00167988,0.0376053,0.0144879,0.0130231
ISC_sub-experimental008sub-experimental022_task-magictrickwatching_z.nii.gz,0.0351103,0.0267659,0.0146813,-0.00164305
ISC_sub-experimental008sub-experimental024_task-magictrickwatching_z.nii.gz,0.00935456,0.0220428,-0.0130424,-0.00882802
ISC_sub-experimental008sub-experimental026_task-magictrickwatching_z.nii.gz,-0.00428868,0.0208114,-0.0047884,0.0157132
ISC_sub-experimental008sub-experimental028_task-magictrickwatching_z.nii.gz,0.0066375,0.0259392,-0.0266479,0.0160001
ISC_sub-experimental008sub-experimental030_task-magictrickwatching_z.nii.gz,0.00689521,0.0144841,0.0117138,-0.00625629
ISC_sub-experimental008sub-experimental032_task-magictrickwatching_z.nii.gz,0.00132328,0.0272592,0.0169912,0.0151618
ISC_sub-experimental008sub-experimental034_task-magictrickwatching_z.nii.gz,0.0157014,0.0251934,0.00728849,0.00991759
ISC_sub-experimental008sub-experimental036_task-magictrickwatching_z.nii.gz,0.0127339,0.0167182,0.0117874,0.0170182
ISC_sub-experimental008sub-experimental038_task-magictrickwatching_z.nii.gz,0.00499296,0.0227047,0.00365011,-0.0026704
ISC_sub-experimental008sub-experimental040_task-magictrickwatching_z.nii.gz,0.00718757,0.00935568,0.00870118,0.00147515
ISC_sub-experimental008sub-experimental042_task-magictrickwatching_z.nii.gz,0.00715875,0.00664046,0.005245,0.015939
ISC_sub-experimental008sub-experimental044_task-magictrickwatching_z.nii.gz,0.00528305,0.0227653,0.0417967,-0.0193462
ISC_sub-experimental008sub-experimental046_task-magictrickwatching_z.nii.gz,0.0021299,0.0407077,0.0370424,0.0131534
ISC_sub-experimental008sub-experimental048_task-magictrickwatching_z.nii.gz,0.00629217,0.0222568,0.00366804,0.00833213
ISC_sub-experimental008sub-experimental050_task-magictrickwatching_z.nii.gz,0.0120909,0.0330131,0.000476836,0.0128494
ISC_sub-experimental010sub-experimental012_task-magictrickwatching_z.nii.gz,-0.0105374,-0.0179155,0.0145612,-0.00222173
ISC_sub-experimental010sub-experimental014_task-magictrickwatching_z.nii.gz,-0.000644328,0.00310541,0.000889928,0.0172337
ISC_sub-experimental010sub-experimental016_task-magictrickwatching_z.nii.gz,-0.0188512,-0.00678178,0.00597172,-0.0275549
ISC_sub-experimental010sub-experimental018_task-magictrickwatching_z.nii.gz,0.0110156,0.00184555,-0.010273,-0.0161786
ISC_sub-experimental010sub-experimental020_task-magictrickwatching_z.nii.gz,0.0036325,0.00850296,0.00520039,0.00338483
ISC_sub-experimental010sub-experimental022_task-magictrickwatching_z.nii.gz,0.0056355,0.0110632,-0.0197262,0.0193886
ISC_sub-experimental010sub-experimental024_task-magictrickwatching_z.nii.gz,0.0109077,0.0068954,0.0233956,0.00472744
ISC_sub-experimental010sub-experimental026_task-magictrickwatching_z.nii.gz,-0.0167627,-0.00184246,-0.0360299,-0.00208487
ISC_sub-experimental010sub-experimental028_task-magictrickwatching_z.nii.gz,-0.00543412,-0.00505763,-0.0125525,0.0111664
ISC_sub-experimental010sub-experimental030_task-magictrickwatching_z.nii.gz,-0.00332936,-0.0044664,-0.0188024,-0.00551447
ISC_sub-experimental010sub-experimental032_task-magictrickwatching_z.nii.gz,0.014755,0.000270132,0.0160463,0.0078723
ISC_sub-experimental010sub-experimental034_task-magictrickwatching_z.nii.gz,0.0129691,0.0163456,-0.00885514,-0.00667033
ISC_sub-experimental010sub-experimental036_task-magictrickwatching_z.nii.gz,-0.0235651,0.0311446,-0.0161237,0.00865794
ISC_sub-experimental010sub-experimental038_task-magictrickwatching_z.nii.gz,-0.00563514,0.0205716,0.0103445,0.00180941
ISC_sub-experimental010sub-experimental040_task-magictrickwatching_z.nii.gz,-0.00331084,0.00521444,-0.0173278,0.0106452
ISC_sub-experimental010sub-experimental042_task-magictrickwatching_z.nii.gz,0.00207991,0.0215118,0.00830878,0.00734404
ISC_sub-experimental010sub-experimental044_task-magictrickwatching_z.nii.gz,-0.00296111,0.0025004,-0.0094359,0.000449245
ISC_sub-experimental010sub-experimental046_task-magictrickwatching_z.nii.gz,0.00719894,0.0182581,0.0135083,0.0131314
ISC_sub-experimental010sub-experimental048_task-magictrickwatching_z.nii.gz,0.000431826,0.00864694,0.0310733,-0.0111786
ISC_sub-experimental010sub-experimental050_task-magictrickwatching_z.nii.gz,0.0163443,0.0270559,0.0127158,-0.00254689
ISC_sub-experimental012sub-experimental014_task-magictrickwatching_z.nii.gz,0.0203077,0.0270126,0.0116837,0.0121231
ISC_sub-experimental012sub-experimental016_task-magictrickwatching_z.nii.gz,0.021791,0.0408454,0.000353087,0.0189959
ISC_sub-experimental012sub-experimental018_task-magictrickwatching_z.nii.gz,0.00587598,-0.0023558,0.0135228,0.00805692
ISC_sub-experimental012sub-experimental020_task-magictrickwatching_z.nii.gz,-0.00914005,0.0406024,0.00742728,0.00696621
ISC_sub-experimental012sub-experimental022_task-magictrickwatching_z.nii.gz,-0.00607404,0.0385504,0.012076,-0.00164531
ISC_sub-experimental012sub-experimental024_task-magictrickwatching_z.nii.gz,0.00402748,0.0278321,0.023107,0.0172103
ISC_sub-experimental012sub-experimental026_task-magictrickwatching_z.nii.gz,0.0196864,0.0338,0.00999848,0.0128264
ISC_sub-experimental012sub-experimental028_task-magictrickwatching_z.nii.gz,-0.000216161,0.0271371,0.00125567,0.00985448
ISC_sub-experimental012sub-experimental030_task-magictrickwatching_z.nii.gz,0.01338,0.0160082,-0.00286977,0.0076848
ISC_sub-experimental012sub-experimental032_task-magictrickwatching_z.nii.gz,-0.0149927,0.0186522,0.00940441,0.00354142
ISC_sub-experimental012sub-experimental034_task-magictrickwatching_z.nii.gz,0.00190945,0.0278846,0.00394449,0.0154074
ISC_sub-experimental012sub-experimental036_task-magictrickwatching_z.nii.gz,-0.0107577,0.0168532,0.0299478,0.0374678
ISC_sub-experimental012sub-experimental038_task-magictrickwatching_z.nii.gz,-0.000946141,0.0506048,0.0380185,0.00301103
ISC_sub-experimental012sub-experimental040_task-magictrickwatching_z.nii.gz,-0.0114963,0.0213546,-0.0205391,0.0300261
ISC_sub-experimental012sub-experimental042_task-magictrickwatching_z.nii.gz,-0.00335052,0.0147246,0.00579026,0.0157195
ISC_sub-experimental012sub-experimental044_task-magictrickwatching_z.nii.gz,0.00440715,0.0399747,0.0250658,0.00299043
ISC_sub-experimental012sub-experimental046_task-magictrickwatching_z.nii.gz,0.00379379,0.030398,0.0584833,0.0332133
ISC_sub-experimental012sub-experimental048_task-magictrickwatching_z.nii.gz,-0.00697912,0.0172624,0.0211439,0.00377875
ISC_sub-experimental012sub-experimental050_task-magictrickwatching_z.nii.gz,0.0175579,0.0183547,-0.00731854,0.0153255
ISC_sub-experimental014sub-experimental016_task-magictrickwatching_z.nii.gz,-1.65076e-05,0.0241916,-0.0180981,-0.00936384
ISC_sub-experimental014sub-experimental018_task-magictrickwatching_z.nii.gz,-0.0193132,0.0166764,0.0114882,0.0168553
ISC_sub-experimental014sub-experimental020_task-magictrickwatching_z.nii.gz,-0.00635718,0.0313584,0.0221648,0.00906012
ISC_sub-experimental014sub-experimental022_task-magictrickwatching_z.nii.gz,0.00202068,0.0153578,0.0108535,0.0101987
ISC_sub-experimental014sub-experimental024_task-magictrickwatching_z.nii.gz,-0.0050354,0.0161968,0.00578054,0.0123517
ISC_sub-experimental014sub-experimental026_task-magictrickwatching_z.nii.gz,0.00768547,0.0442946,0.0137386,-0.0106666
ISC_sub-experimental014sub-experimental028_task-magictrickwatching_z.nii.gz,-0.000534547,0.0219847,0.0184445,0.00155495
ISC_sub-experimental014sub-experimental030_task-magictrickwatching_z.nii.gz,0.00113923,0.0367539,0.0422215,0.00315571
ISC_sub-experimental014sub-experimental032_task-magictrickwatching_z.nii.gz,-0.00337657,-0.0147528,-0.00549571,-0.00870895
ISC_sub-experimental014sub-experimental034_task-magictrickwatching_z.nii.gz,-0.00156407,0.00720542,-0.0120139,0.0145856
ISC_sub-experimental014sub-experimental036_task-magictrickwatching_z.nii.gz,-0.00836477,0.030888,0.00192455,-0.00598999
ISC_sub-experimental014sub-experimental038_task-magictrickwatching_z.nii.gz,0.00870844,0.035895,0.0226764,0.0142396
ISC_sub-experimental014sub-experimental040_task-magictrickwatching_z.nii.gz,-7.25443e-05,0.0192243,-0.0230303,0.019313
ISC_sub-experimental014sub-experimental042_task-magictrickwatching_z.nii.gz,0.0199648,0.0267229,0.0128927,0.0153265
ISC_sub-experimental014sub-experimental044_task-magictrickwatching_z.nii.gz,-0.0043113,0.0457201,0.0215122,0.0289815
ISC_sub-experimental014sub-experimental046_task-magictrickwatching_z.nii.gz,-0.0013108,0.00708657,0.000114201,0.0267665
ISC_sub-experimental014sub-experimental048_task-magictrickwatching_z.nii.gz,0.00677234,0.0229079,0.0172598,0.0129742
ISC_sub-experimental014sub-experimental050_task-magictrickwatching_z.nii.gz,0.013174,0.0271879,-0.0155658,0.0248064
ISC_sub-experimental016sub-experimental018_task-magictrickwatching_z.nii.gz,-0.0118904,0.0050786,-0.0147152,-0.00401496
ISC_sub-experimental016sub-experimental020_task-magictrickwatching_z.nii.gz,0.0127593,0.0442312,-0.00121433,0.0263486
ISC_sub-experimental016sub-experimental022_task-magictrickwatching_z.nii.gz,0.00167111,0.0384653,0.013488,-0.0100387
ISC_sub-experimental016sub-experimental024_task-magictrickwatching_z.nii.gz,0.0134884,0.0248411,0.00734558,0.00183146
ISC_sub-experimental016sub-experimental026_task-magictrickwatching_z.nii.gz,-0.00954562,0.0264108,0.005752,0.0149254
ISC_sub-experimental016sub-experimental028_task-magictrickwatching_z.nii.gz,0.00551226,0.00227234,-0.00179318,0.0156683
ISC_sub-experimental016sub-experimental030_task-magictrickwatching_z.nii.gz,0.00464335,0.0275836,0.0162033,0.00646467
ISC_sub-experimental016sub-experimental032_task-magictrickwatching_z.nii.gz,0.0130352,-0.002346,-0.00456993,-0.00091546
ISC_sub-experimental016sub-experimental034_task-magictrickwatching_z.nii.gz,0.00384767,0.0133695,0.0211286,0.0149215
ISC_sub-experimental016sub-experimental036_task-magictrickwatching_z.nii.gz,-0.00704746,0.00462497,0.00820509,0.0090359
ISC_sub-experimental016sub-experimental038_task-magictrickwatching_z.nii.gz,-0.00868887,0.0262125,0.0250926,0.0227975
ISC_sub-experimental016sub-experimental040_task-magictrickwatching_z.nii.gz,0.00339511,0.0205788,0.00973794,0.00108006
ISC_sub-experimental016sub-experimental042_task-magictrickwatching_z.nii.gz,0.00125049,0.00683384,0.017989,0.00630973
ISC_sub-experimental016sub-experimental044_task-magictrickwatching_z.nii.gz,0.00977394,0.0112484,-0.00341824,0.017939
ISC_sub-experimental016sub-experimental046_task-magictrickwatching_z.nii.gz,0.0113439,0.0235309,-0.000348668,0.01277
ISC_sub-experimental016sub-experimental048_task-magictrickwatching_z.nii.gz,0.00661113,0.0173536,0.0257153,0.0280789
ISC_sub-experimental016sub-experimental050_task-magictrickwatching_z.nii.gz,-0.00309197,0.020313,-0.00530708,-0.00331229
ISC_sub-experimental018sub-experimental020_task-magictrickwatching_z.nii.gz,0.00891253,0.00673317,-0.0239786,0.0264816
ISC_sub-experimental018sub-experimental022_task-magictrickwatching_z.nii.gz,0.00912747,0.0170766,-0.000865654,0.0115698
ISC_sub-experimental018sub-experimental024_task-magictrickwatching_z.nii.gz,-0.00317792,-0.00340897,0.000237914,0.00223134
ISC_sub-experimental018sub-experimental026_task-magictrickwatching_z.nii.gz,-0.0107061,0.00986475,0.0107228,-0.0213414
ISC_sub-experimental018sub-experimental028_task-magictrickwatching_z.nii.gz,0.0125671,0.00847123,0.00584085,0.00611951
ISC_sub-experimental018sub-experimental030_task-magictrickwatching_z.nii.gz,-0.000570254,-0.011242,-0.0138651,0.0131583
ISC_sub-experimental018sub-experimental032_task-magictrickwatching_z.nii.gz,-0.00447175,-0.00644302,-0.00338714,0.00176675
ISC_sub-experimental018sub-experimental034_task-magictrickwatching_z.nii.gz,0.0156356,0.00898319,0.015247,-0.0174793
ISC_sub-experimental018sub-experimental036_task-magictrickwatching_z.nii.gz,0.00216894,0.0256059,0.00796982,-0.00823559
ISC_sub-experimental018sub-experimental038_task-magictrickwatching_z.nii.gz,0.00710691,0.00275713,0.00917634,0.0145584
ISC_sub-experimental018sub-experimental040_task-magictrickwatching_z.nii.gz,0.00849321,0.000337341,0.0293775,-0.00528323
ISC_sub-experimental018sub-experimental042_task-magictrickwatching_z.nii.gz,-0.0191515,0.0107511,0.0015969,-0.0210359
ISC_sub-experimental018sub-experimental044_task-magictrickwatching_z.nii.gz,0.00898844,0.00718567,-0.00558056,-0.0143354
ISC_sub-experimental018sub-experimental046_task-magictrickwatching_z.nii.gz,0.00562654,0.00973451,0.0122012,0.0294106
ISC_sub-experimental018sub-experimental048_task-magictrickwatching_z.nii.gz,0.0295797,0.0210268,0.0167518,0.00853724
ISC_sub-experimental018sub-experimental050_task-magictrickwatching_z.nii.gz,0.0221085,0.0105343,-0.015793,0.0216959
ISC_sub-experimental020sub-experimental022_task-magictrickwatching_z.nii.gz,-0.00704292,0.0588058,0.0435717,0.0320049
ISC_sub-experimental020sub-experimental024_task-magictrickwatching_z.nii.gz,0.00813605,0.0290242,-0.00421475,-0.00927575
ISC_sub-experimental020sub-experimental026_task-magictrickwatching_z.nii.gz,-0.0127031,0.0446521,0.026425,0.00996227
ISC_sub-experimental020sub-experimental028_task-magictrickwatching_z.nii.gz,0.01539,0.0443903,0.023144,0.0171469
ISC_sub-experimental020sub-experimental030_task-magictrickwatching_z.nii.gz,0.0100361,0.0410397,0.0300806,0.0230099
ISC_sub-experimental020sub-experimental032_task-magictrickwatching_z.nii.gz,0.00704244,0.0180385,0.0253113,-0.0236286
ISC_sub-experimental020sub-experimental034_task-magictrickwatching_z.nii.gz,0.0182626,0.0443874,-0.0052127,0.0334682
ISC_sub-experimental020sub-experimental036_task-magictrickwatching_z.nii.gz,0.0240428,0.0304873,0.00930612,0.0345979
ISC_sub-experimental020sub-experimental038_task-magictrickwatching_z.nii.gz,-0.00218295,0.0543253,0.0511921,0.0180756
ISC_sub-experimental020sub-experimental040_task-magictrickwatching_z.nii.gz,0.00935455,0.0550663,0.0280902,0.0150037
ISC_sub-experimental020sub-experimental042_task-magictrickwatching_z.nii.gz,0.012798,0.00867622,0.0115719,0.00688499
ISC_sub-experimental020sub-experimental044_task-magictrickwatching_z.nii.gz,0.00453133,0.0388435,0.0288811,0.00597374
ISC_sub-experimental020sub-experimental046_task-magictrickwatching_z.nii.gz,0.0113752,0.0307874,0.013868,0.0104675
ISC_sub-experimental020sub-experimental048_task-magictrickwatching_z.nii.gz,0.00403965,0.0378501,0.0461855,0.0264383
ISC_sub-experimental020sub-experimental050_task-magictrickwatching_z.nii.gz,0.00556085,0.0307149,0.00241008,-0.0063526
ISC_sub-experimental022sub-experimental024_task-magictrickwatching_z.nii.gz,-0.00362948,0.0111543,0.0145729,0.0257266
ISC_sub-experimental022sub-experimental026_task-magictrickwatching_z.nii.gz,0.00441987,0.0284311,0.00941379,0.00365634
ISC_sub-experimental022sub-experimental028_task-magictrickwatching_z.nii.gz,-0.0193714,0.0319903,0.00531415,-4.5533e-05
ISC_sub-experimental022sub-experimental030_task-magictrickwatching_z.nii.gz,-0.0191663,0.0207035,-0.00515467,0.0140534
ISC_sub-experimental022sub-experimental032_task-magictrickwatching_z.nii.gz,0.0180192,0.0212283,0.0243038,-0.00972162
ISC_sub-experimental022sub-experimental034_task-magictrickwatching_z.nii.gz,-0.00633635,0.00450599,0.000774756,-0.009943
ISC_sub-experimental022sub-experimental036_task-magictrickwatching_z.nii.gz,0.00645407,0.0157568,0.0442564,0.0124451
ISC_sub-experimental022sub-experimental038_task-magictrickwatching_z.nii.gz,0.0145574,0.0181666,0.00612064,0.0102033
ISC_sub-experimental022sub-experimental040_task-magictrickwatching_z.nii.gz,-0.00124333,0.0147999,0.0258392,-0.000921134
ISC_sub-experimental022sub-experimental042_task-magictrickwatching_z.nii.gz,0.0222738,0.00183574,0.0142732,0.0230874
ISC_sub-experimental022sub-experimental044_task-magictrickwatching_z.nii.gz,0.0238247,0.0265833,0.0330924,0.0052182
ISC_sub-experimental022sub-experimental046_task-magictrickwatching_z.nii.gz,0.00321752,0.037438,0.0218816,0.00866799
ISC_sub-experimental022sub-experimental048_task-magictrickwatching_z.nii.gz,0.00309463,0.0164419,0.0289148,0.0181184
ISC_sub-experimental022sub-experimental050_task-magictrickwatching_z.nii.gz,0.00420934,0.0234038,-0.0170027,-0.00258497
ISC_sub-experimental024sub-experimental026_task-magictrickwatching_z.nii.gz,0.0226771,0.0289701,0.0314852,-0.010627
ISC_sub-experimental024sub-experimental028_task-magictrickwatching_z.nii.gz,0.00438641,0.0158003,-0.00422245,-0.00133325
ISC_sub-experimental024sub-experimental030_task-magictrickwatching_z.nii.gz,-0.000460723,0.0168991,-0.0216519,0.00592928
ISC_sub-experimental024sub-experimental032_task-magictrickwatching_z.nii.gz,-0.00615605,0.0220629,0.0121916,0.0113283
ISC_sub-experimental024sub-experimental034_task-magictrickwatching_z.nii.gz,0.0064135,0.00671073,-0.00215249,0.00492186
ISC_sub-experimental024sub-experimental036_task-magictrickwatching_z.nii.gz,0.0237969,0.0250525,0.0142521,0.0222398
ISC_sub-experimental024sub-experimental038_task-magictrickwatching_z.nii.gz,0.00610829,0.017368,-0.0148442,0.0285192
ISC_sub-experimental024sub-experimental040_task-magictrickwatching_z.nii.gz,0.0100346,0.01645,-0.00125918,0.00117744
ISC_sub-experimental024sub-experimental042_task-magictrickwatching_z.nii.gz,0.0139225,0.0204644,0.0271649,0.0300094
ISC_sub-experimental024sub-experimental044_task-magictrickwatching_z.nii.gz,0.0150866,0.00550123,0.0200522,0.00583473
ISC_sub-experimental024sub-experimental046_task-magictrickwatching_z.nii.gz,-0.00169625,0.00648443,-0.0117142,0.010607
ISC_sub-experimental024sub-experimental048_task-magictrickwatching_z.nii.gz,0.00146232,0.0158502,-0.0065561,-0.00571677
ISC_sub-experimental024sub-experimental050_task-magictrickwatching_z.nii.gz,-0.00334725,0.0278794,0.031541,-0.0198564
ISC_sub-experimental026sub-experimental028_task-magictrickwatching_z.nii.gz,0.0156194,0.0338074,0.00825823,0.0250263
ISC_sub-experimental026sub-experimental030_task-magictrickwatching_z.nii.gz,-0.00224657,0.0224995,0.00315322,0.0070822
ISC_sub-experimental026sub-experimental032_task-magictrickwatching_z.nii.gz,-0.00414067,0.011343,0.0122359,0.0174709
ISC_sub-experimental026sub-experimental034_task-magictrickwatching_z.nii.gz,0.00967905,0.0403089,-0.0149108,-0.00861777
ISC_sub-experimental026sub-experimental036_task-magictrickwatching_z.nii.gz,0.00567877,0.00842671,0.00715247,0.0225509
ISC_sub-experimental026sub-experimental038_task-magictrickwatching_z.nii.gz,0.0209987,0.0359534,0.0219959,-0.00960678
ISC_sub-experimental026sub-experimental040_task-magictrickwatching_z.nii.gz,0.0198778,0.022512,0.030876,0.018904
ISC_sub-experimental026sub-experimental042_task-magictrickwatching_z.nii.gz,0.0262713,-0.000198483,-0.0209487,0.00788012
ISC_sub-experimental026sub-experimental044_task-magictrickwatching_z.nii.gz,-0.00722772,0.0396239,0.0276703,0.00204775
ISC_sub-experimental026sub-experimental046_task-magictrickwatching_z.nii.gz,0.00454789,0.0136191,0.00851906,0.0386998
ISC_sub-experimental026sub-experimental048_task-magictrickwatching_z.nii.gz,-0.00834494,0.0305136,0.00116691,0.0115763
ISC_sub-experimental026sub-experimental050_task-magictrickwatching_z.nii.gz,0.000551703,0.039625,0.0231127,-0.00918592
ISC_sub-experimental028sub-experimental030_task-magictrickwatching_z.nii.gz,0.00722935,0.0024957,-0.0168302,0.0171607
ISC_sub-experimental028sub-experimental032_task-magictrickwatching_z.nii.gz,-0.00758588,0.00781956,0.0348713,-0.00760995
ISC_sub-experimental028sub-experimental034_task-magictrickwatching_z.nii.gz,0.00893829,0.0140725,0.0162615,-0.0054446
ISC_sub-experimental028sub-experimental036_task-magictrickwatching_z.nii.gz,-0.00657442,0.0301249,0.0175409,0.00846724
ISC_sub-experimental028sub-experimental038_task-magictrickwatching_z.nii.gz,-0.0117743,0.0250039,0.00963077,0.0182684
ISC_sub-experimental028sub-experimental040_task-magictrickwatching_z.nii.gz,0.00775268,0.0047409,-0.0257716,-0.0203586
ISC_sub-experimental028sub-experimental042_task-magictrickwatching_z.nii.gz,0.00576203,-0.00651745,0.0148265,-0.0156758
