Subj1	Subj2	grp	uniqueCur_highConf	grUniqueCur_highConf	uniqueMem_highConf	grUniqueMem_highConf	curBetaFull_highConf	grCurBetaFull_highConf	curBetaRed_highConf	grCurBetaRed_highConf	InputFile	\
sub-experimental005	sub-experimental022	-1	-0.086090763	0.086090763	-0.184866825	0.184866825	-0.015133425	0.015133425	-0.027942888	0.027942888	ISC_sub-experimental005sub-experimental022_task-magictrickwatching_z.nii.gz	\
sub-experimental005	sub-experimental024	-1	0.007346722	-0.007346722	0.362118417	-0.362118417	-0.006047619	0.006047619	-0.011179802	0.011179802	ISC_sub-experimental005sub-experimental024_task-magictrickwatching_z.nii.gz	\
sub-experimental005	sub-experimental026	-1	-0.303861144	0.303861144	-0.070041446	0.070041446	-0.002611201	0.002611201	-0.000240247	0.000240247	ISC_sub-experimental005sub-experimental026_task-magictrickwatching_z.nii.gz	\
sub-experimental005	sub-experimental028	-1	-0.111507823	0.111507823	-0.136094985	0.136094985	-0.006118368	0.006118368	-0.012367823	0.012367823	ISC_sub-experimental005sub-experimental028_task-magictrickwatching_z.nii.gz	\
sub-experimental005	sub-experimental030	-1	0.0782829	-0.0782829	0.051424987	-0.051424987	0.019296825	-0.019296825	0.039265304	-0.039265304	ISC_sub-experimental005sub-experimental030_task-magictrickwatching_z.nii.gz	\
sub-experimental005	sub-experimental032	-1	0.012201726	-0.012201726	-0.256833801	0.256833801	-0.00640708	0.00640708	-0.012925368	0.012925368	ISC_sub-experimental005sub-experimental032_task-magictrickwatching_z.nii.gz	\
sub-experimental005	sub-experimental034	-1	0.075056343	-0.075056343	0.26954058	-0.26954058	0.014699056	-0.014699056	0.027847943	-0.027847943	ISC_sub-experimental005sub-experimental034_task-magictrickwatching_z.nii.gz	\
sub-experimental005	sub-experimental036	-1	-0.019004671	0.019004671	-0.31778968	0.31778968	-0.002481974	0.002481974	-0.002501371	0.002501371	ISC_sub-experimental005sub-experimental036_task-magictrickwatching_z.nii.gz	\
sub-experimental005	sub-experimental038	-1	-0.15378041	0.15378041	-0.01534913	0.01534913	-0.011901866	0.011901866	-0.019308641	0.019308641	ISC_sub-experimental005sub-experimental038_task-magictrickwatching_z.nii.gz	\
sub-experimental005	sub-experimental040	-1	-0.00899872	0.00899872	-0.023281603	0.023281603	-0.011383484	0.011383484	-0.015824852	0.015824852	ISC_sub-experimental005sub-experimental040_task-magictrickwatching_z.nii.gz	\
sub-experimental005	sub-experimental042	-1	0.09171987	-0.09171987	-0.121852612	0.121852612	-0.030220323	0.030220323	-0.046528727	0.046528727	ISC_sub-experimental005sub-experimental042_task-magictrickwatching_z.nii.gz	\
sub-experimental005	sub-experimental044	-1	-0.087136051	0.087136051	0.034974744	-0.034974744	-0.0439722	0.0439722	-0.074991611	0.074991611	ISC_sub-experimental005sub-experimental044_task-magictrickwatching_z.nii.gz	\
sub-experimental005	sub-experimental046	-1	-0.126915665	0.126915665	0.240716657	-0.240716657	-0.02560129	0.02560129	-0.046263145	0.046263145	ISC_sub-experimental005sub-experimental046_task-magictrickwatching_z.nii.gz	\
sub-experimental005	sub-experimental048	-1	-0.05164728	0.05164728	0.039171301	-0.039171301	-0.015060052	0.015060052	-0.023598099	0.023598099	ISC_sub-experimental005sub-experimental048_task-magictrickwatching_z.nii.gz	\
sub-experimental005	sub-experimental050	-1	0.139171106	-0.139171106	0.028716513	-0.028716513	-0.015922079	0.015922079	-0.025932638	0.025932638	ISC_sub-experimental005sub-experimental050_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental008	-1	0.254612211	-0.254612211	-0.074579219	0.074579219	0.020077678	-0.020077678	0.030056813	-0.030056813	ISC_sub-experimental006sub-experimental008_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental010	-1	-0.177305288	0.177305288	0.240100589	-0.240100589	0.032883208	-0.032883208	0.052483788	-0.052483788	ISC_sub-experimental006sub-experimental010_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental012	-1	0.12809103	-0.12809103	-0.193514321	0.193514321	-0.044948444	0.044948444	-0.080899445	0.080899445	ISC_sub-experimental006sub-experimental012_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental014	-1	0.208432741	-0.208432741	0.043531776	-0.043531776	-0.021212901	0.021212901	-0.033724493	0.033724493	ISC_sub-experimental006sub-experimental014_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental016	-1	0.041242775	-0.041242775	-0.29674739	0.29674739	0.007033893	-0.007033893	0.014527662	-0.014527662	ISC_sub-experimental006sub-experimental016_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental018	-1	0.147313578	-0.147313578	-0.294623123	0.294623123	0.024629867	-0.024629867	0.040841523	-0.040841523	ISC_sub-experimental006sub-experimental018_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental020	-1	0.102672382	-0.102672382	-0.066814771	0.066814771	-0.021598376	0.021598376	-0.032960098	0.032960098	ISC_sub-experimental006sub-experimental020_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental022	-1	0.16215675	-0.16215675	-0.257496603	0.257496603	-0.012347448	0.012347448	-0.024942586	0.024942586	ISC_sub-experimental006sub-experimental022_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental024	-1	0.214012448	-0.214012448	-0.109045329	0.109045329	-0.003261643	0.003261643	-0.0081795	0.0081795	ISC_sub-experimental006sub-experimental024_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental026	-1	0.155002674	-0.155002674	-0.052170184	0.052170184	0.000174776	-0.000174776	0.002760055	-0.002760055	ISC_sub-experimental006sub-experimental026_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental028	-1	-0.263183163	0.263183163	-0.08290016	0.08290016	-0.003332391	0.003332391	-0.009367521	0.009367521	ISC_sub-experimental006sub-experimental028_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental030	-1	-0.197696226	0.197696226	0.096988475	-0.096988475	0.022082802	-0.022082802	0.042265606	-0.042265606	ISC_sub-experimental006sub-experimental030_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental032	-1	-0.229178915	0.229178915	0.032239255	-0.032239255	-0.003621103	0.003621103	-0.009925066	0.009925066	ISC_sub-experimental006sub-experimental032_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental034	-1	-0.016883698	0.016883698	0.010603985	-0.010603985	0.017485033	-0.017485033	0.030848245	-0.030848245	ISC_sub-experimental006sub-experimental034_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental036	-1	-0.010600475	0.010600475	0.077986623	-0.077986623	0.000304003	-0.000304003	0.000498931	-0.000498931	ISC_sub-experimental006sub-experimental036_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental038	-1	0.063711084	-0.063711084	0.025199515	-0.025199515	-0.009115889	0.009115889	-0.016308339	0.016308339	ISC_sub-experimental006sub-experimental038_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental040	-1	0.28584533	-0.28584533	0.013028956	-0.013028956	-0.008597507	0.008597507	-0.01282455	0.01282455	ISC_sub-experimental006sub-experimental040_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental042	-1	-0.169466028	0.169466028	-0.036523126	0.036523126	-0.027434346	0.027434346	-0.043528425	0.043528425	ISC_sub-experimental006sub-experimental042_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental044	-1	0.158207566	-0.158207566	-0.139792174	0.139792174	-0.041186223	0.041186223	-0.071991309	0.071991309	ISC_sub-experimental006sub-experimental044_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental046	-1	0.104226258	-0.104226258	-0.066899907	0.066899907	-0.022815313	0.022815313	-0.043262843	0.043262843	ISC_sub-experimental006sub-experimental046_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental048	-1	-0.135421325	0.135421325	0.226523601	-0.226523601	-0.012274075	0.012274075	-0.020597797	0.020597797	ISC_sub-experimental006sub-experimental048_task-magictrickwatching_z.nii.gz	\
sub-experimental006	sub-experimental050	-1	0.348144704	-0.348144704	0.339114033	-0.339114033	-0.013136102	0.013136102	-0.022932336	0.022932336	ISC_sub-experimental006sub-experimental050_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental010	-1	0.178101843	-0.178101843	-0.14672288	0.14672288	0.062633816	-0.062633816	0.100576911	-0.100576911	ISC_sub-experimental008sub-experimental010_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental012	-1	0.326562559	-0.326562559	-0.409268641	0.409268641	-0.015197836	0.015197836	-0.032806322	0.032806322	ISC_sub-experimental008sub-experimental012_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental014	-1	0.024238513	-0.024238513	0.118848184	-0.118848184	0.008537708	-0.008537708	0.01436863	-0.01436863	ISC_sub-experimental008sub-experimental014_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental016	-1	0.172112773	-0.172112773	-0.064329334	0.064329334	0.036784501	-0.036784501	0.062620786	-0.062620786	ISC_sub-experimental008sub-experimental016_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental018	-1	-0.011265008	0.011265008	-0.217190131	0.217190131	0.054380476	-0.054380476	0.088934646	-0.088934646	ISC_sub-experimental008sub-experimental018_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental020	-1	0.043517874	-0.043517874	0.117791883	-0.117791883	0.008152233	-0.008152233	0.015133025	-0.015133025	ISC_sub-experimental008sub-experimental020_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental022	-1	0.071643859	-0.071643859	0.051788735	-0.051788735	0.017403161	-0.017403161	0.023150537	-0.023150537	ISC_sub-experimental008sub-experimental022_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental024	-1	0.275500029	-0.275500029	-0.161688637	0.161688637	0.026488966	-0.026488966	0.039913623	-0.039913623	ISC_sub-experimental008sub-experimental024_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental026	-1	0.155366318	-0.155366318	-0.126088992	0.126088992	0.029925385	-0.029925385	0.050853178	-0.050853178	ISC_sub-experimental008sub-experimental026_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental028	-1	-0.005771591	0.005771591	0.1533855	-0.1533855	0.026418217	-0.026418217	0.038725602	-0.038725602	ISC_sub-experimental008sub-experimental028_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental030	-1	0.040918651	-0.040918651	0.109693035	-0.109693035	0.05183341	-0.05183341	0.090358729	-0.090358729	ISC_sub-experimental008sub-experimental030_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental032	-1	-0.151770946	0.151770946	-0.1382788	0.1382788	0.026129505	-0.026129505	0.038168057	-0.038168057	ISC_sub-experimental008sub-experimental032_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental034	-1	-0.30905197	0.30905197	-0.094599656	0.094599656	0.047235641	-0.047235641	0.078941368	-0.078941368	ISC_sub-experimental008sub-experimental034_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental036	-1	0.51993284	-0.51993284	0.002947284	-0.002947284	0.030054612	-0.030054612	0.048592054	-0.048592054	ISC_sub-experimental008sub-experimental036_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental038	-1	0.036044513	-0.036044513	0.24358689	-0.24358689	0.020634719	-0.020634719	0.031784784	-0.031784784	ISC_sub-experimental008sub-experimental038_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental040	-1	0.409882829	-0.409882829	-0.083086373	0.083086373	0.021153101	-0.021153101	0.035268573	-0.035268573	ISC_sub-experimental008sub-experimental040_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental042	-1	-0.099854	0.099854	0.071498494	-0.071498494	0.002316262	-0.002316262	0.004564698	-0.004564698	ISC_sub-experimental008sub-experimental042_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental044	-1	0.112606134	-0.112606134	-0.043992644	0.043992644	-0.011435614	0.011435614	-0.023898186	0.023898186	ISC_sub-experimental008sub-experimental044_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental046	-1	-0.044368939	0.044368939	0.122607131	-0.122607131	0.006935295	-0.006935295	0.00483028	-0.00483028	ISC_sub-experimental008sub-experimental046_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental048	-1	-0.412968908	0.412968908	-0.066199478	0.066199478	0.017476533	-0.017476533	0.027495326	-0.027495326	ISC_sub-experimental008sub-experimental048_task-magictrickwatching_z.nii.gz	\
sub-experimental008	sub-experimental050	-1	0.103207095	-0.103207095	0.05005941	-0.05005941	0.016614507	-0.016614507	0.025160787	-0.025160787	ISC_sub-experimental008sub-experimental050_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental012	-1	-0.180812671	0.180812671	-0.176589733	0.176589733	-0.002392306	0.002392306	-0.010379347	0.010379347	ISC_sub-experimental010sub-experimental012_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental014	-1	-0.172960276	0.172960276	0.149517262	-0.149517262	0.021343238	-0.021343238	0.036795605	-0.036795605	ISC_sub-experimental010sub-experimental014_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental016	-1	0.097984271	-0.097984271	-0.041920463	0.041920463	0.049590031	-0.049590031	0.08504776	-0.08504776	ISC_sub-experimental010sub-experimental016_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental018	-1	-0.167231032	0.167231032	-0.336340933	0.336340933	0.067186006	-0.067186006	0.111361621	-0.111361621	ISC_sub-experimental010sub-experimental018_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental020	-1	0.072775674	-0.072775674	-0.051629219	0.051629219	0.020957763	-0.020957763	0.03756	-0.03756	ISC_sub-experimental010sub-experimental020_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental022	-1	-0.107292326	0.107292326	-0.160997932	0.160997932	0.030208691	-0.030208691	0.045577512	-0.045577512	ISC_sub-experimental010sub-experimental022_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental024	-1	-0.067871637	0.067871637	0.084613897	-0.084613897	0.039294496	-0.039294496	0.062340597	-0.062340597	ISC_sub-experimental010sub-experimental024_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental026	-1	0.206736888	-0.206736888	-0.095518274	0.095518274	0.042730915	-0.042730915	0.073280152	-0.073280152	ISC_sub-experimental010sub-experimental026_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental028	-1	0.148883913	-0.148883913	-0.48374018	0.48374018	0.039223748	-0.039223748	0.061152577	-0.061152577	ISC_sub-experimental010sub-experimental028_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental030	-1	0.437941604	-0.437941604	-0.160959294	0.160959294	0.064638941	-0.064638941	0.112785704	-0.112785704	ISC_sub-experimental010sub-experimental030_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental032	-1	-0.099277042	0.099277042	-0.100524757	0.100524757	0.038935036	-0.038935036	0.060595032	-0.060595032	ISC_sub-experimental010sub-experimental032_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental034	-1	0.162385275	-0.162385275	0.044710614	-0.044710614	0.060041172	-0.060041172	0.101368343	-0.101368343	ISC_sub-experimental010sub-experimental034_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental036	-1	-0.015380731	0.015380731	-0.083348626	0.083348626	0.042860142	-0.042860142	0.071019028	-0.071019028	ISC_sub-experimental010sub-experimental036_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental038	-1	-0.232877449	0.232877449	0.046579316	-0.046579316	0.033440249	-0.033440249	0.054211759	-0.054211759	ISC_sub-experimental010sub-experimental038_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental040	-1	0.037947901	-0.037947901	0.228307038	-0.228307038	0.033958631	-0.033958631	0.057695547	-0.057695547	ISC_sub-experimental010sub-experimental040_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental042	-1	0.057100976	-0.057100976	-0.088835992	0.088835992	0.015121792	-0.015121792	0.026991673	-0.026991673	ISC_sub-experimental010sub-experimental042_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental044	-1	-0.205091991	0.205091991	-0.153390664	0.153390664	0.001369916	-0.001369916	-0.001471212	0.001471212	ISC_sub-experimental010sub-experimental044_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental046	-1	-0.423254689	0.423254689	-0.02445211	0.02445211	0.019740826	-0.019740826	0.027257255	-0.027257255	ISC_sub-experimental010sub-experimental046_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental048	-1	-0.328007219	0.328007219	0.223180893	-0.223180893	0.030282064	-0.030282064	0.049922301	-0.049922301	ISC_sub-experimental010sub-experimental048_task-magictrickwatching_z.nii.gz	\
sub-experimental010	sub-experimental050	-1	0.093448192	-0.093448192	0.007148699	-0.007148699	0.029420037	-0.029420037	0.047587762	-0.047587762	ISC_sub-experimental010sub-experimental050_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental014	-1	0.304143341	-0.304143341	-0.073698113	0.073698113	-0.056488415	0.056488415	-0.096587628	0.096587628	ISC_sub-experimental012sub-experimental014_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental016	-1	0.02764083	-0.02764083	-0.363389109	0.363389109	-0.028241621	0.028241621	-0.048335472	0.048335472	ISC_sub-experimental012sub-experimental016_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental018	-1	0.002900224	-0.002900224	-0.272694425	0.272694425	-0.010645647	0.010645647	-0.022021612	0.022021612	ISC_sub-experimental012sub-experimental018_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental020	-1	0.121603632	-0.121603632	0.070282274	-0.070282274	-0.05687389	0.05687389	-0.095823232	0.095823232	ISC_sub-experimental012sub-experimental020_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental022	-1	0.348592243	-0.348592243	-0.173549316	0.173549316	-0.047622962	0.047622962	-0.08780572	0.08780572	ISC_sub-experimental012sub-experimental022_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental024	-1	0.347264645	-0.347264645	-0.271229327	0.271229327	-0.038537157	0.038537157	-0.071042635	0.071042635	ISC_sub-experimental012sub-experimental024_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental026	-1	-0.235407025	0.235407025	0.135607497	-0.135607497	-0.035100738	0.035100738	-0.06010308	0.06010308	ISC_sub-experimental012sub-experimental026_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental028	-1	0.220990219	-0.220990219	-0.398057167	0.398057167	-0.038607905	0.038607905	-0.072230655	0.072230655	ISC_sub-experimental012sub-experimental028_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental030	-1	-0.035334809	0.035334809	-0.224991559	0.224991559	-0.013192712	0.013192712	-0.020597529	0.020597529	ISC_sub-experimental012sub-experimental030_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental032	-1	0.09317991	-0.09317991	-0.125894911	0.125894911	-0.038896617	0.038896617	-0.072788201	0.072788201	ISC_sub-experimental012sub-experimental032_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental034	-1	0.001653925	-0.001653925	-0.031474816	0.031474816	-0.017790481	0.017790481	-0.032014889	0.032014889	ISC_sub-experimental012sub-experimental034_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental036	-1	0.319589962	-0.319589962	-0.170698075	0.170698075	-0.034971511	0.034971511	-0.062364204	0.062364204	ISC_sub-experimental012sub-experimental036_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental038	-1	0.07045946	-0.07045946	-0.190356733	0.190356733	-0.044391403	0.044391403	-0.079171473	0.079171473	ISC_sub-experimental012sub-experimental038_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental040	-1	0.076242103	-0.076242103	0.072767596	-0.072767596	-0.043873021	0.043873021	-0.075687685	0.075687685	ISC_sub-experimental012sub-experimental040_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental042	-1	-0.163638332	0.163638332	0.021922272	-0.021922272	-0.06270986	0.06270986	-0.10639156	0.10639156	ISC_sub-experimental012sub-experimental042_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental044	-1	0.195331277	-0.195331277	-0.125664078	0.125664078	-0.076461737	0.076461737	-0.134854444	0.134854444	ISC_sub-experimental012sub-experimental044_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental046	-1	0.191866949	-0.191866949	-0.197008553	0.197008553	-0.058090827	0.058090827	-0.106125978	0.106125978	ISC_sub-experimental012sub-experimental046_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental048	-1	0.033323332	-0.033323332	-0.026747528	0.026747528	-0.047549589	0.047549589	-0.083460932	0.083460932	ISC_sub-experimental012sub-experimental048_task-magictrickwatching_z.nii.gz	\
sub-experimental012	sub-experimental050	-1	0.194110737	-0.194110737	-0.293535892	0.293535892	-0.048411616	0.048411616	-0.085795471	0.085795471	ISC_sub-experimental012sub-experimental050_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental016	-1	-0.037605275	0.037605275	0.180652692	-0.180652692	-0.004506078	0.004506078	-0.00116052	0.00116052	ISC_sub-experimental014sub-experimental016_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental018	-1	-0.116811868	0.116811868	-0.080040673	0.080040673	0.013089897	-0.013089897	0.02515334	-0.02515334	ISC_sub-experimental014sub-experimental018_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental020	-1	-0.044072287	0.044072287	0.283745244	-0.283745244	-0.033138346	0.033138346	-0.048648281	0.048648281	ISC_sub-experimental014sub-experimental020_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental022	-1	0.217529737	-0.217529737	-0.022925409	0.022925409	-0.023887418	0.023887418	-0.040630769	0.040630769	ISC_sub-experimental014sub-experimental022_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental024	-1	0.219458986	-0.219458986	-0.057832018	0.057832018	-0.014801613	0.014801613	-0.023867683	0.023867683	ISC_sub-experimental014sub-experimental024_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental026	-1	-0.270095001	0.270095001	0.453658007	-0.453658007	-0.011365194	0.011365194	-0.012928128	0.012928128	ISC_sub-experimental014sub-experimental026_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental028	-1	0.189882628	-0.189882628	-0.056211553	0.056211553	-0.014872361	0.014872361	-0.025055704	0.025055704	ISC_sub-experimental014sub-experimental028_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental030	-1	0.048443179	-0.048443179	0.117522029	-0.117522029	0.010542832	-0.010542832	0.026577423	-0.026577423	ISC_sub-experimental014sub-experimental030_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental032	-1	-0.14216187	0.14216187	0.208048548	-0.208048548	-0.015161073	0.015161073	-0.025613249	0.025613249	ISC_sub-experimental014sub-experimental032_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental034	-1	0.258882837	-0.258882837	0.156521791	-0.156521791	0.005945063	-0.005945063	0.015160063	-0.015160063	ISC_sub-experimental014sub-experimental034_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental036	-1	0.080166993	-0.080166993	0.14349093	-0.14349093	-0.011235967	0.011235967	-0.015189252	0.015189252	ISC_sub-experimental014sub-experimental036_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental038	-1	-0.055091459	0.055091459	0.315613657	-0.315613657	-0.020655859	0.020655859	-0.031996522	0.031996522	ISC_sub-experimental014sub-experimental038_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental040	-1	-0.001772016	0.001772016	0.178025671	-0.178025671	-0.020137477	0.020137477	-0.028512733	0.028512733	ISC_sub-experimental014sub-experimental040_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental042	-1	-0.124879449	0.124879449	0.282881954	-0.282881954	-0.038974316	0.038974316	-0.059216608	0.059216608	ISC_sub-experimental014sub-experimental042_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental044	-1	0.203153448	-0.203153448	0.131932359	-0.131932359	-0.052726193	0.052726193	-0.087679492	0.087679492	ISC_sub-experimental014sub-experimental044_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental046	-1	-0.095326047	0.095326047	0.286553397	-0.286553397	-0.034355283	0.034355283	-0.058951026	0.058951026	ISC_sub-experimental014sub-experimental046_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental048	-1	-0.074995956	0.074995956	0.111172557	-0.111172557	-0.023814045	0.023814045	-0.03628598	0.03628598	ISC_sub-experimental014sub-experimental048_task-magictrickwatching_z.nii.gz	\
sub-experimental014	sub-experimental050	-1	-0.000686641	0.000686641	0.107101208	-0.107101208	-0.024676072	0.024676072	-0.038620519	0.038620519	ISC_sub-experimental014sub-experimental050_task-magictrickwatching_z.nii.gz	\
sub-experimental016	sub-experimental018	-1	-0.272719245	0.272719245	0.018980653	-0.018980653	0.04133669	-0.04133669	0.073405496	-0.073405496	ISC_sub-experimental016sub-experimental018_task-magictrickwatching_z.nii.gz	\
sub-experimental016	sub-experimental020	-1	-0.167081907	0.167081907	-0.069350616	0.069350616	-0.004891553	0.004891553	-0.000396125	0.000396125	ISC_sub-experimental016sub-experimental020_task-magictrickwatching_z.nii.gz	\
sub-experimental016	sub-experimental022	-1	0.011262182	-0.011262182	-0.332000334	0.332000334	0.004359375	-0.004359375	0.007621387	-0.007621387	ISC_sub-experimental016sub-experimental022_task-magictrickwatching_z.nii.gz	\
sub-experimental016	sub-experimental024	-1	-0.008893701	0.008893701	0.163416016	-0.163416016	0.01344518	-0.01344518	0.024384472	-0.024384472	ISC_sub-experimental016sub-experimental024_task-magictrickwatching_z.nii.gz	\
sub-experimental016	sub-experimental026	-1	0.076466293	-0.076466293	-0.187208181	0.187208181	0.016881599	-0.016881599	0.035324027	-0.035324027	ISC_sub-experimental016sub-experimental026_task-magictrickwatching_z.nii.gz	\
sub-experimental016	sub-experimental028	-1	0.019295006	-0.019295006	0.161871579	-0.161871579	0.013374432	-0.013374432	0.023196452	-0.023196452	ISC_sub-experimental016sub-experimental028_task-magictrickwatching_z.nii.gz	\
sub-experimental016	sub-experimental030	-1	0.193241125	-0.193241125	-0.06548694	0.06548694	0.038789625	-0.038789625	0.074829579	-0.074829579	ISC_sub-experimental016sub-experimental030_task-magictrickwatching_z.nii.gz	\
sub-experimental016	sub-experimental032	-1	-0.099501862	0.099501862	-0.215322792	0.215322792	0.01308572	-0.01308572	0.022638907	-0.022638907	ISC_sub-experimental016sub-experimental032_task-magictrickwatching_z.nii.gz	\
sub-experimental016	sub-experimental034	-1	-0.200210459	0.200210459	-0.239902328	0.239902328	0.034191856	-0.034191856	0.063412218	-0.063412218	ISC_sub-experimental016sub-experimental034_task-magictrickwatching_z.nii.gz	\
sub-experimental016	sub-experimental036	-1	0.018008161	-0.018008161	-0.058088681	0.058088681	0.017010826	-0.017010826	0.033062903	-0.033062903	ISC_sub-experimental016sub-experimental036_task-magictrickwatching_z.nii.gz	\
sub-experimental016	sub-experimental038	-1	0.1458363	-0.1458363	0.201607544	-0.201607544	0.007590934	-0.007590934	0.016255634	-0.016255634	ISC_sub-experimental016sub-experimental038_task-magictrickwatching_z.nii.gz	\
